TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,BMI,Fat,TotalActiveMinutes,ActivityRatio,VeryActiveRatio,SedentaryPercentage,ActivitySleepRatio,StepsPerActiveMinute,CaloriesPerStep
13372,9.72000026702881,9.72000026702881,0.0,3.25999999046326,0.790000021457672,5.67000007629395,0.0099999997764825,41,17,243,1139,3404,1.0,433.0,463.0,62.5,24.3899993896484,23.5,301,0.208882720333102,0.1357615894039735,0.7909722222222222,0.6935483870967742,44.27814569536424,0.25454273536229716
6724,4.8899998664856,4.8899998664856,0.0,0.0,0.0,4.88000011444092,0.0,0,0,295,991,2987,1.0,137.0,154.0,62.5,24.3899993896484,23.5,295,0.22921522921522922,0.0,0.6881944444444444,2.13768115942029,22.716216216216218,0.4441635687732342
6643,4.82999992370605,4.82999992370605,0.0,2.39000010490417,0.349999994039536,2.08999991416931,0.0099999997764825,32,6,303,1099,3008,1.0,433.0,463.0,62.5,24.3899993896484,23.5,341,0.2366412213740458,0.0935672514619883,0.7631944444444444,0.7857142857142857,19.423976608187136,0.45273931366646597
9167,6.65999984741211,6.65999984741211,0.0,0.879999995231628,0.810000002384186,4.96999979019165,0.0099999997764825,12,19,155,1254,2799,1.0,433.0,463.0,62.5,24.3899993896484,23.5,186,0.12907702984038863,0.06417112299465241,0.8708333333333333,0.42857142857142855,49.02139037433155,0.30530104712041883
1329,0.970000028610229,0.970000028610229,0.0,0.0,0.0,0.949999988079071,0.0099999997764825,0,0,49,713,1276,1.0,433.0,463.0,62.5,24.3899993896484,23.5,49,0.06422018348623854,0.0,0.4951388888888889,0.11290322580645161,26.58,0.9593984962406015
6697,4.42999982833862,4.42999982833862,0.0,0.0,0.0,4.42999982833862,0.0,0,0,339,1101,2030,1.0,433.0,463.0,62.5,24.3899993896484,23.5,339,0.23525329632199862,0.0,0.7645833333333333,0.7811059907834101,19.69705882352941,0.3030755449387877
4929,3.25999999046326,3.25999999046326,0.0,0.0,0.0,3.25999999046326,0.0,0,0,248,1192,1860,1.0,433.0,463.0,62.5,24.3899993896484,23.5,248,0.17210270645385148,0.0,0.8277777777777777,0.5714285714285714,19.795180722891565,0.3772819472616633
7937,5.25,5.25,0.0,0.0,0.0,5.23000001907349,0.0,0,0,373,843,2130,1.0,433.0,463.0,62.5,24.3899993896484,23.5,373,0.3064913722267872,0.0,0.5854166666666667,0.8594470046082949,21.22192513368984,0.26832955404383974
3844,2.53999996185303,2.53999996185303,0.0,0.0,0.0,2.53999996185303,0.0,0,0,176,527,1725,1.0,644.0,961.0,62.5,24.3899993896484,23.5,176,0.25,0.0,0.3659722222222222,0.27286821705426356,21.717514124293785,0.4486345903771131
3414,2.25999999046326,2.25999999046326,0.0,0.0,0.0,2.25999999046326,0.0,0,0,147,1293,1657,1.0,433.0,463.0,62.5,24.3899993896484,23.5,147,0.10201249132546843,0.0,0.8979166666666667,0.3387096774193548,23.06756756756757,0.48521229868228405
4525,2.99000000953674,2.99000000953674,0.0,0.140000000596046,0.259999990463257,2.58999991416931,0.0,2,8,199,1231,1793,1.0,433.0,463.0,62.5,24.3899993896484,23.5,209,0.1450381679389313,0.009523809523809525,0.8548611111111111,0.4815668202764977,21.547619047619047,0.396155545735749
4597,3.03999996185303,3.03999996185303,0.0,0.0,0.479999989271164,2.55999994277954,0.0,0,12,217,1211,1814,1.0,433.0,463.0,62.5,24.3899993896484,23.5,229,0.1589174184594032,0.0,0.8409722222222222,0.5276497695852534,19.98695652173913,0.39451935624184425
197,0.129999995231628,0.129999995231628,0.0,0.0,0.0,0.129999995231628,0.0,0,0,10,1430,1366,1.0,433.0,463.0,62.5,24.3899993896484,23.5,10,0.006939625260235947,0.0,0.9930555555555556,0.02304147465437788,17.90909090909091,6.898989898989899
8,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,1,1439,1349,1.0,433.0,463.0,62.5,24.3899993896484,23.5,1,0.0006939625260235947,0.0,0.9993055555555556,0.002304147465437788,4.0,149.88888888888889
8054,5.32000017166138,5.32000017166138,0.0,0.119999997317791,0.519999980926514,4.67999982833862,0.0,2,13,308,1117,2062,1.0,433.0,463.0,62.5,24.3899993896484,23.5,323,0.2241498959056211,0.006172839506172839,0.7756944444444445,0.7442396313364056,24.858024691358025,0.2559900682805711
5372,3.54999995231628,3.54999995231628,0.0,0.0,0.0,3.54999995231628,0.0,0,0,220,1220,1827,1.0,433.0,463.0,62.5,24.3899993896484,23.5,220,0.15267175572519084,0.0,0.8472222222222222,0.5069124423963134,24.307692307692307,0.34003350083752093
3570,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,0,0,139,1301,1645,1.0,433.0,463.0,62.5,24.3899993896484,23.5,139,0.09646079111727966,0.0,0.9034722222222222,0.32027649769585254,25.5,0.460655278633436
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1439,1348,1.0,433.0,463.0,62.5,24.3899993896484,23.5,1,0.0006939625260235947,0.0,0.9993055555555556,0.002304147465437788,2.0,269.6
6907,4.57000017166138,4.57000017166138,0.0,0.0,0.0,4.55999994277954,0.0,0,0,302,1138,1992,1.0,433.0,463.0,62.5,24.3899993896484,23.5,302,0.20957668285912562,0.0,0.7902777777777777,0.695852534562212,22.795379537953796,0.28836132020845395
4920,3.25,3.25,0.0,0.0,0.0,3.25,0.0,0,0,247,1082,1856,1.0,433.0,463.0,62.5,24.3899993896484,23.5,247,0.18571428571428572,0.0,0.7513888888888889,0.5691244239631337,19.838709677419356,0.37715911400121926
4014,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.65000009536743,0.0,0,0,184,218,1763,1.0,722.0,961.0,62.5,24.3899993896484,23.5,184,0.456575682382134,0.0,0.15138888888888888,0.2544951590594744,21.697297297297297,0.43910336239103365
2573,1.70000004768372,1.70000004768372,0.0,0.0,0.259999990463257,1.45000004768372,0.0,0,7,75,585,1541,1.0,590.0,961.0,62.5,24.3899993896484,23.5,82,0.12275449101796407,0.0,0.40625,0.13874788494077833,31.0,0.5986790986790986
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1348,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1348.0
4059,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,184,1256,1742,1.0,433.0,463.0,62.5,24.3899993896484,23.5,184,0.12768910478834142,0.0,0.8722222222222222,0.423963133640553,21.94054054054054,0.429064039408867
2080,1.37000000476837,1.37000000476837,0.0,0.0,0.0,1.37000000476837,0.0,0,0,87,1353,1549,1.0,433.0,463.0,62.5,24.3899993896484,23.5,87,0.06037473976405274,0.0,0.9395833333333333,0.20046082949308755,23.636363636363637,0.7443536761172513
2237,1.48000001907349,1.48000001907349,0.0,0.0,0.0,1.48000001907349,0.0,0,0,120,1320,1589,1.0,433.0,463.0,62.5,24.3899993896484,23.5,120,0.08327550312283137,0.0,0.9166666666666666,0.2764976958525346,18.487603305785125,0.7100089365504915
44,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,2,1438,1351,1.0,433.0,463.0,62.5,24.3899993896484,23.5,2,0.0013879250520471894,0.0,0.9986111111111111,0.004608294930875576,14.666666666666666,30.022222222222222
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,1347.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,711,665,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,0.49375,0.0,0.0,665.0
678,0.469999998807907,0.469999998807907,0.0,0.0,0.0,0.469999998807907,0.0,0,0,55,734,2220,3.0,750.0,775.0,62.5,24.3899993896484,23.5,55,0.06962025316455696,0.0,0.5097222222222222,0.07323568575233022,12.107142857142858,3.2695139911634756
356,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0,0,32,986,2151,1.0,398.0,422.0,133.5,47.5400009155273,23.5,32,0.03140333660451423,0.0,0.6847222222222222,0.08020050125313283,10.787878787878787,6.025210084033613
2163,1.5,1.5,0.0,0.0,0.400000005960464,1.10000002384186,0.0,0,9,88,1292,2383,1.0,433.0,463.0,62.5,24.3899993896484,23.5,97,0.06978417266187051,0.0,0.8972222222222223,0.22350230414746544,22.071428571428573,1.1012014787430684
980,0.680000007152557,0.680000007152557,0.0,0.0,0.0,0.680000007152557,0.0,0,0,51,941,2221,2.0,475.0,499.0,62.5,24.3899993896484,23.5,51,0.0513595166163142,0.0,0.6534722222222222,0.10714285714285714,18.846153846153847,2.2640163098878694
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2064.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
244,0.170000001788139,0.170000001788139,0.0,0.0,0.0,0.170000001788139,0.0,0,0,17,1423,2111,1.0,433.0,463.0,62.5,24.3899993896484,23.5,17,0.01179736294240111,0.0,0.9881944444444445,0.03917050691244239,13.555555555555555,8.616326530612245
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2064.0
149,0.100000001490116,0.100000001490116,0.0,0.0,0.0,0.100000001490116,0.0,0,0,10,1430,2093,1.0,433.0,463.0,62.5,24.3899993896484,23.5,10,0.006939625260235947,0.0,0.9930555555555556,0.02304147465437788,13.545454545454545,13.953333333333333
2945,2.03999996185303,2.03999996185303,0.0,0.0,0.0,2.03999996185303,0.0,0,0,145,1295,2499,1.0,433.0,463.0,62.5,24.3899993896484,23.5,145,0.10062456627342123,0.0,0.8993055555555556,0.33410138248847926,20.171232876712327,0.8482688391038696
2090,1.45000004768372,1.45000004768372,0.0,0.0700000002980232,0.239999994635582,1.13999998569489,0.0,1,6,75,1358,2324,1.0,433.0,463.0,62.5,24.3899993896484,23.5,82,0.05690492713393477,0.012048192771084338,0.9430555555555555,0.1889400921658986,25.180722891566266,1.11142993782879
152,0.109999999403954,0.109999999403954,0.0,0.0,0.0,0.109999999403954,0.0,0,0,12,1303,2100,1.0,433.0,463.0,62.5,24.3899993896484,23.5,12,0.00911854103343465,0.0,0.9048611111111111,0.027649769585253458,11.692307692307692,13.72549019607843
3761,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,192,1058,2638,1.0,296.0,315.0,62.5,24.3899993896484,23.5,192,0.15347721822541965,0.0,0.7347222222222223,0.6464646464646465,19.487046632124354,0.7012227538543327
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
1675,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,95,1167,2351,1.0,166.0,178.0,62.5,24.3899993896484,23.5,95,0.07521773555027712,0.0,0.8104166666666667,0.5688622754491018,17.447916666666668,1.402744630071599
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2064.0
2704,1.87000000476837,1.87000000476837,0.0,1.00999999046326,0.0299999993294477,0.829999983310699,0.0,14,1,70,1355,2411,1.0,433.0,463.0,62.5,24.3899993896484,23.5,85,0.05898681471200555,0.16279069767441862,0.9409722222222222,0.195852534562212,31.441860465116278,0.8913123844731978
3790,2.61999988555908,2.61999988555908,0.0,1.1599999666214,0.300000011920929,1.1599999666214,0.0,16,8,94,1322,2505,1.0,433.0,463.0,62.5,24.3899993896484,23.5,118,0.08188757807078417,0.13445378151260504,0.9180555555555555,0.271889400921659,31.84873949579832,0.6607755209707201
1326,0.920000016689301,0.920000016689301,0.0,0.730000019073486,0.0,0.180000007152557,0.0,10,0,17,1413,2195,1.0,433.0,463.0,62.5,24.3899993896484,23.5,27,0.018736988202637056,0.35714285714285715,0.98125,0.06221198156682028,47.357142857142854,1.6541070082893745
1786,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,87,1353,2338,1.0,433.0,463.0,62.5,24.3899993896484,23.5,87,0.06037473976405274,0.0,0.9395833333333333,0.20046082949308755,20.295454545454547,1.3083379966424176
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
2091,1.45000004768372,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0,0,108,1332,2383,1.0,433.0,463.0,62.5,24.3899993896484,23.5,108,0.07494795281054822,0.0,0.925,0.2488479262672811,19.18348623853211,1.1391013384321225
1510,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,48,1392,2229,1.0,433.0,463.0,62.5,24.3899993896484,23.5,48,0.033310201249132546,0.0,0.9666666666666667,0.11059907834101383,30.816326530612244,1.4751819986763732
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2063.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,0.6708333333333333,0.0,0.0,1383.0
11875,8.34000015258789,8.34000015258789,0.0,3.30999994277954,0.769999980926514,4.26000022888184,0.0,42,14,227,1157,2390,1.0,433.0,463.0,62.5,24.3899993896484,23.5,283,0.1963913948646773,0.14788732394366197,0.8034722222222223,0.652073732718894,41.813380281690144,0.20124621084540248
12024,8.5,8.5,0.0,2.99000000953674,0.100000001490116,5.40999984741211,0.0,43,5,292,1100,2601,1.0,433.0,463.0,62.5,24.3899993896484,23.5,340,0.2359472588480222,0.12609970674486803,0.7638888888888888,0.783410138248848,35.26099706744868,0.2162993762993763
10690,7.5,7.5,0.0,2.48000001907349,0.209999993443489,4.82000017166138,0.0,32,3,257,1148,2312,1.0,433.0,463.0,62.5,24.3899993896484,23.5,292,0.20263705759888967,0.10921501706484642,0.7972222222222223,0.6728110599078341,36.484641638225256,0.21625666448414554
11034,8.02999973297119,8.02999973297119,0.0,1.94000005722046,0.310000002384186,5.78000020980835,0.0,27,9,282,1122,2525,1.0,433.0,463.0,62.5,24.3899993896484,23.5,318,0.22068008327550312,0.08463949843260188,0.7791666666666667,0.7327188940092166,34.58934169278997,0.22881739918441324
10100,7.09000015258789,7.09000015258789,0.0,3.15000009536743,0.550000011920929,3.39000010490417,0.0,41,11,151,1237,2177,1.0,433.0,463.0,62.5,24.3899993896484,23.5,203,0.14087439278278974,0.20098039215686275,0.8590277777777777,0.46774193548387094,49.509803921568626,0.21552321552321552
15112,11.3999996185303,11.3999996185303,0.0,3.86999988555908,0.660000026226044,6.88000011444092,0.0,28,29,331,1052,2782,1.0,433.0,463.0,62.5,24.3899993896484,23.5,388,0.26925746009715473,0.07197943444730077,0.7305555555555555,0.8940092165898618,38.84832904884319,0.18407993118507246
14131,10.0699996948242,10.0699996948242,0.0,3.64000010490417,0.119999997317791,6.30000019073486,0.0,48,3,311,1078,2770,1.0,433.0,463.0,62.5,24.3899993896484,23.5,362,0.2512144344205413,0.1322314049586777,0.7486111111111111,0.8341013824884793,38.92837465564738,0.19600905745825078
11548,8.52999973297119,8.52999973297119,0.0,3.28999996185303,0.239999994635582,5.0,0.0,31,7,250,1152,2489,1.0,433.0,463.0,62.5,24.3899993896484,23.5,288,0.19986120749479527,0.10726643598615918,0.8,0.663594470046083,39.95847750865052,0.21551649493462638
15112,10.6700000762939,10.6700000762939,0.0,3.33999991416931,1.92999994754791,5.40000009536743,0.0,48,63,276,1053,2897,1.0,433.0,463.0,62.5,24.3899993896484,23.5,387,0.2685634975711312,0.12371134020618557,0.73125,0.8917050691244239,38.94845360824742,0.1916892741348508
12453,8.73999977111816,8.73999977111816,0.0,3.32999992370605,1.11000001430511,4.30999994277954,0.0,104,53,255,1028,3158,1.0,433.0,463.0,62.5,24.3899993896484,23.5,412,0.28591256072172105,0.25181598062953997,0.7138888888888889,0.9493087557603687,30.152542372881356,0.2535731491890156
12954,9.32999992370605,9.32999992370605,0.0,4.42999982833862,0.419999986886978,4.46999979019165,0.0,52,10,273,1105,2638,1.0,433.0,463.0,62.5,24.3899993896484,23.5,335,0.23247744621790423,0.15476190476190477,0.7673611111111112,0.771889400921659,38.55357142857143,0.20362794287919722
6001,4.21000003814697,4.21000003814697,0.0,0.0,0.0,4.21000003814697,0.0,0,0,249,1191,2069,1.0,433.0,463.0,62.5,24.3899993896484,23.5,249,0.17279666897987508,0.0,0.8270833333333333,0.5737327188940092,24.004,0.34471842719093637
13481,10.2799997329712,10.2799997329712,0.0,4.55000019073486,1.14999997615814,4.57999992370605,0.0,37,26,216,1161,2529,1.0,433.0,463.0,62.5,24.3899993896484,23.5,279,0.19361554476058293,0.13214285714285715,0.80625,0.6428571428571429,48.14642857142857,0.1875834445927904
11369,8.01000022888184,8.01000022888184,0.0,3.32999992370605,0.219999998807907,4.46000003814697,0.0,44,8,217,1171,2470,1.0,433.0,463.0,62.5,24.3899993896484,23.5,269,0.18667591950034698,0.16296296296296298,0.8131944444444444,0.619815668202765,42.10740740740741,0.21723834652594548
10119,7.19000005722046,7.19000005722046,0.0,1.42999994754791,0.660000026226044,5.1100001335144,0.0,55,24,275,1086,2793,1.0,433.0,463.0,62.5,24.3899993896484,23.5,354,0.24566273421235255,0.15492957746478872,0.7541666666666667,0.815668202764977,28.504225352112677,0.27598814229249014
10159,7.13000011444092,7.13000011444092,0.0,1.03999996185303,0.970000028610229,5.11999988555908,0.0,19,20,282,1119,2463,1.0,433.0,463.0,62.5,24.3899993896484,23.5,321,0.2227619708535739,0.059006211180124224,0.7770833333333333,0.7396313364055299,31.549689440993788,0.2424212598425197
10140,7.11999988555908,7.11999988555908,0.0,0.409999996423721,1.33000004291534,5.3899998664856,0.0,6,20,291,1123,2296,1.0,433.0,463.0,62.5,24.3899993896484,23.5,317,0.21998612074947954,0.018867924528301886,0.7798611111111111,0.7304147465437788,31.88679245283019,0.22640765210531505
10245,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,21,40,281,1098,2611,1.0,433.0,463.0,62.5,24.3899993896484,23.5,342,0.23733518390006939,0.061224489795918366,0.7625,0.7880184331797235,29.868804664723033,0.25483115362092523
18387,12.9099998474121,12.9099998474121,0.0,0.939999997615814,1.39999997615814,10.5699996948242,0.0,13,23,361,1043,2732,1.0,433.0,463.0,62.5,24.3899993896484,23.5,397,0.27550312283136713,0.032663316582914576,0.7243055555555555,0.9147465437788018,46.198492462311556,0.148575157711551
10538,7.40000009536743,7.40000009536743,0.0,1.94000005722046,0.959999978542328,4.5,0.0,25,28,245,1142,2380,1.0,433.0,463.0,62.5,24.3899993896484,23.5,298,0.20680083275503122,0.08361204013377926,0.7930555555555555,0.6866359447004609,35.24414715719063,0.2258278774077237
10379,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.340000003576279,4.32999992370605,0.0,36,8,277,1119,2473,1.0,433.0,463.0,62.5,24.3899993896484,23.5,321,0.2227619708535739,0.11180124223602485,0.7770833333333333,0.7396313364055299,32.232919254658384,0.23824662813102118
12183,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465,4.28000020980835,0.0,72,14,250,1104,2752,1.0,433.0,463.0,62.5,24.3899993896484,23.5,336,0.23317140874392783,0.21364985163204747,0.7666666666666667,0.7741935483870968,36.1513353115727,0.22586999343401182
11768,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272,1105,2649,1.0,433.0,463.0,62.5,24.3899993896484,23.5,335,0.23247744621790423,0.10714285714285714,0.7673611111111112,0.771889400921659,35.023809523809526,0.225082844761662
11895,8.35000038146973,8.35000038146973,0.0,2.78999996185303,0.860000014305115,4.69999980926514,0.0,55,20,253,1112,2609,1.0,433.0,463.0,62.5,24.3899993896484,23.5,328,0.22761970853573907,0.16717325227963525,0.7722222222222223,0.7557603686635944,36.15501519756839,0.21931741761936785
10227,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.670000016689301,4.6399998664856,0.0,24,17,295,1104,2498,1.0,433.0,463.0,62.5,24.3899993896484,23.5,336,0.23317140874392783,0.0712166172106825,0.7666666666666667,0.7741935483870968,30.347181008902076,0.24423152131403988
6708,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.01999998092651,0.0,20,2,149,1269,1995,1.0,433.0,463.0,62.5,24.3899993896484,23.5,171,0.11866759195003469,0.11627906976744186,0.88125,0.39400921658986177,39.0,0.29736175286928007
3292,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,135,1305,1848,1.0,433.0,463.0,62.5,24.3899993896484,23.5,135,0.0936849410131853,0.0,0.90625,0.31105990783410137,24.205882352941178,0.5611904038870331
13379,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.6399998664856,0.0,35,47,297,1061,2709,1.0,433.0,463.0,62.5,24.3899993896484,23.5,379,0.2630117973629424,0.09210526315789473,0.7368055555555556,0.8732718894009217,35.20789473684211,0.2024663677130045
12798,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271,1084,2797,1.0,433.0,463.0,62.5,24.3899993896484,23.5,356,0.24705065926439973,0.15966386554621848,0.7527777777777778,0.8202764976958525,35.84873949579832,0.21853269786702087
13272,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.14999997615814,3.99000000953674,0.0,58,25,224,1133,2544,1.0,433.0,463.0,62.5,24.3899993896484,23.5,307,0.2130464954892436,0.18831168831168832,0.7868055555555555,0.7073732718894009,43.09090909090909,0.1916672945076471
9117,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.670000016689301,4.44000005722046,0.0,16,16,236,728,1853,1.0,433.0,463.0,62.5,24.3899993896484,23.5,268,0.2688064192577733,0.05947955390334572,0.5055555555555555,0.6175115207373272,33.89219330855018,0.20322439131388462
4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459,1.0,503.0,546.0,62.5,24.3899993896484,23.5,192,0.2135706340378198,0.015544041450777202,0.49027777777777776,0.38095238095238093,22.870466321243523,0.3304643261608154
